Year,Causes of death,Age at time of death,Sex,Value
2023,Pneumonitis due to solids and liquids,75 to 84 years,Both sexes,23.9
2023,Malignant neoplasms,75 to 84 years,Males,1320.0
2023,Diabetes mellitus,75 to 84 years,Males,113.2
2023,Diseases of heart,75 to 84 years,Males,796.0
2023,Essential hypertension and hypertensive renal disease,75 to 84 years,Males,19.6
2023,Cerebrovascular diseases,75 to 84 years,Males,192.4
2023,Atherosclerosis,75 to 84 years,Males,6.8
2023,Aortic aneurysm and dissection,75 to 84 years,Males,28.0
2023,Chronic lower respiratory diseases,75 to 84 years,Males,208.3
2023,Pneumoconioses and chemical effects,75 to 84 years,Males,3.9
2023,Pneumonitis due to solids and liquids,75 to 84 years,Males,32.5
2023,Malignant neoplasms,75 to 84 years,Females,938.6
2023,Diabetes mellitus,75 to 84 years,Females,68.4
2023,Diseases of heart,75 to 84 years,Females,484.6
2023,Essential hypertension and hypertensive renal disease,75 to 84 years,Females,17.6
2023,Cerebrovascular diseases,75 to 84 years,Females,155.7
2023,Atherosclerosis,75 to 84 years,Females,4.9
2023,Aortic aneurysm and dissection,75 to 84 years,Females,16.3
2023,Chronic lower respiratory diseases,75 to 84 years,Females,174.4
2023,Pneumoconioses and chemical effects,75 to 84 years,Females,0.2
2023,Pneumonitis due to solids and liquids,75 to 84 years,Females,16.6
2023,Malignant neoplasms,75 to 79 years,Both sexes,958.9
2023,Diabetes mellitus,75 to 79 years,Both sexes,72.5
2023,Diseases of heart,75 to 79 years,Both sexes,476.4
2023,Essential hypertension and hypertensive renal disease,75 to 79 years,Both sexes,11.7
2023,Cerebrovascular diseases,75 to 79 years,Both sexes,122.4
2023,Atherosclerosis,75 to 79 years,Both sexes,4.0
2023,Aortic aneurysm and dissection,75 to 79 years,Both sexes,17.3
2023,Chronic lower respiratory diseases,75 to 79 years,Both sexes,159.7
2023,Pneumoconioses and chemical effects,75 to 79 years,Both sexes,1.3
2023,Pneumonitis due to solids and liquids,75 to 79 years,Both sexes,16.2
2023,Malignant neoplasms,75 to 79 years,Males,1126.5
2023,Diabetes mellitus,75 to 79 years,Males,93.1
2023,Diseases of heart,75 to 79 years,Males,613.8
2023,Essential hypertension and hypertensive renal disease,75 to 79 years,Males,13.8
2023,Cerebrovascular diseases,75 to 79 years,Males,140.0
2023,Atherosclerosis,75 to 79 years,Males,4.7
2023,Aortic aneurysm and dissection,75 to 79 years,Males,21.3
2023,Chronic lower respiratory diseases,75 to 79 years,Males,172.0
2023,Pneumoconioses and chemical effects,75 to 79 years,Males,2.8
2023,Pneumonitis due to solids and liquids,75 to 79 years,Males,23.3
2023,Malignant neoplasms,75 to 79 years,Females,810.1
2023,Diabetes mellitus,75 to 79 years,Females,54.1
2023,Diseases of heart,75 to 79 years,Females,354.2
2023,Essential hypertension and hypertensive renal disease,75 to 79 years,Females,9.8
2023,Cerebrovascular diseases,75 to 79 years,Females,106.7
2023,Atherosclerosis,75 to 79 years,Females,3.5
2023,Aortic aneurysm and dissection,75 to 79 years,Females,13.7
2023,Chronic lower respiratory diseases,75 to 79 years,Females,148.8
2023,Pneumoconioses and chemical effects,75 to 79 years,Females,0.0
2023,Pneumonitis due to solids and liquids,75 to 79 years,Females,9.8
2023,Malignant neoplasms,80 to 84 years,Both sexes,1362.2
2023,Diabetes mellitus,80 to 84 years,Both sexes,115.5
2023,Diseases of heart,80 to 84 years,Both sexes,870.0
2023,Essential hypertension and hypertensive renal disease,80 to 84 years,Both sexes,29.3
2023,Cerebrovascular diseases,80 to 84 years,Both sexes,252.5
2023,Atherosclerosis,80 to 84 years,Both sexes,8.6
2023,Aortic aneurysm and dissection,80 to 84 years,Both sexes,28.8
2023,Chronic lower respiratory diseases,80 to 84 years,Both sexes,238.4
2023,Pneumoconioses and chemical effects,80 to 84 years,Both sexes,2.7
2023,Pneumonitis due to solids and liquids,80 to 84 years,Both sexes,36.2
2023,Malignant neoplasms,80 to 84 years,Males,1643.5
2023,Diabetes mellitus,80 to 84 years,Males,146.8
2023,Diseases of heart,80 to 84 years,Males,1100.4
2023,Essential hypertension and hypertensive renal disease,80 to 84 years,Males,29.2
2023,Cerebrovascular diseases,80 to 84 years,Males,279.8
2023,Atherosclerosis,80 to 84 years,Males,10.5
2023,Aortic aneurysm and dissection,80 to 84 years,Males,39.2
2023,Chronic lower respiratory diseases,80 to 84 years,Males,269.1
2023,Pneumoconioses and chemical effects,80 to 84 years,Males,5.8
2023,Pneumonitis due to solids and liquids,80 to 84 years,Males,47.7
2023,Malignant neoplasms,80 to 84 years,Females,1134.4
2023,Diabetes mellitus,80 to 84 years,Females,90.2
2023,Diseases of heart,80 to 84 years,Females,683.3
2023,Essential hypertension and hypertensive renal disease,80 to 84 years,Females,29.4
2023,Cerebrovascular diseases,80 to 84 years,Females,230.5
2023,Atherosclerosis,80 to 84 years,Females,7.1
2023,Aortic aneurysm and dissection,80 to 84 years,Females,20.3
2023,Chronic lower respiratory diseases,80 to 84 years,Females,213.5
2023,Pneumoconioses and chemical effects,80 to 84 years,Females,0.2
2023,Pneumonitis due to solids and liquids,80 to 84 years,Females,26.8
2023,Malignant neoplasms,85 and over,Both sexes,2031.4
2023,Diabetes mellitus,85 and over,Both sexes,242.2
2023,Diseases of heart,85 and over,Both sexes,2831.0
2023,Essential hypertension and hypertensive renal disease,85 and over,Both sexes,129.1
2023,Cerebrovascular diseases,85 and over,Both sexes,704.1
2023,Atherosclerosis,85 and over,Both sexes,28.0
2023,Aortic aneurysm and dissection,85 and over,Both sexes,55.2
2023,Chronic lower respiratory diseases,85 and over,Both sexes,449.3
2023,Pneumoconioses and chemical effects,85 and over,Both sexes,5.5
2023,Pneumonitis due to solids and liquids,85 and over,Both sexes,148.1
2023,Malignant neoplasms,85 and over,Males,2651.7
2023,Diabetes mellitus,85 and over,Males,278.3
2023,Diseases of heart,85 and over,Males,3193.2
2023,Essential hypertension and hypertensive renal disease,85 and over,Males,110.8
2023,Cerebrovascular diseases,85 and over,Males,686.2
2023,Atherosclerosis,85 and over,Males,30.9
2023,Aortic aneurysm and dissection,85 and over,Males,71.7
2023,Chronic lower respiratory diseases,85 and over,Males,526.5
2023,Pneumoconioses and chemical effects,85 and over,Males,14.1
2023,Pneumonitis due to solids and liquids,85 and over,Males,210.7
2023,Malignant neoplasms,85 and over,Females,1664.0
2023,Diabetes mellitus,85 and over,Females,220.8
2023,Diseases of heart,85 and over,Females,2616.4
2023,Essential hypertension and hypertensive renal disease,85 and over,Females,139.9
2023,Cerebrovascular diseases,85 and over,Females,714.7
2023,Atherosclerosis,85 and over,Females,26.3
2023,Aortic aneurysm and dissection,85 and over,Females,45.3
2023,Chronic lower respiratory diseases,85 and over,Females,403.6
2023,Pneumoconioses and chemical effects,85 and over,Females,0.4
2023,Pneumonitis due to solids and liquids,85 and over,Females,110.9
2023,Malignant neoplasms,85 to 89 years,Both sexes,1820.2
2023,Diabetes mellitus,85 to 89 years,Both sexes,192.3
2023,Diseases of heart,85 to 89 years,Both sexes,1776.3
2023,Essential hypertension and hypertensive renal disease,85 to 89 years,Both sexes,66.8
2023,Cerebrovascular diseases,85 to 89 years,Both sexes,487.5
2023,Atherosclerosis,85 to 89 years,Both sexes,15.4
2023,Aortic aneurysm and dissection,85 to 89 years,Both sexes,49.4
2023,Chronic lower respiratory diseases,85 to 89 years,Both sexes,353.9
2023,Pneumoconioses and chemical effects,85 to 89 years,Both sexes,5.2
2023,Pneumonitis due to solids and liquids,85 to 89 years,Both sexes,88.5
2023,Malignant neoplasms,85 to 89 years,Males,2337.9
2023,Diabetes mellitus,85 to 89 years,Males,227.7
2023,Diseases of heart,85 to 89 years,Males,2194.3
2023,Essential hypertension and hypertensive renal disease,85 to 89 years,Males,69.1
2023,Cerebrovascular diseases,85 to 89 years,Males,507.6
2023,Atherosclerosis,85 to 89 years,Males,18.2
2023,Aortic aneurysm and dissection,85 to 89 years,Males,60.4
2023,Chronic lower respiratory diseases,85 to 89 years,Males,404.0
2023,Pneumoconioses and chemical effects,85 to 89 years,Males,12.3
2023,Pneumonitis due to solids and liquids,85 to 89 years,Males,128.1
2023,Malignant neoplasms,85 to 89 years,Females,1464.4
2023,Diabetes mellitus,85 to 89 years,Females,168.0
2023,Diseases of heart,85 to 89 years,Females,1489.1
2023,Essential hypertension and hypertensive renal disease,85 to 89 years,Females,65.3
2023,Cerebrovascular diseases,85 to 89 years,Females,473.7
2023,Atherosclerosis,85 to 89 years,Females,13.4
2023,Aortic aneurysm and dissection,85 to 89 years,Females,41.8
2023,Chronic lower respiratory diseases,85 to 89 years,Females,319.4
2023,Pneumoconioses and chemical effects,85 to 89 years,Females,0.3
2023,Pneumonitis due to solids and liquids,85 to 89 years,Females,61.2
2023,Malignant neoplasms,90 years and over,Both sexes,2352.6
2023,Diabetes mellitus,90 years and over,Both sexes,318.1
2023,Diseases of heart,90 years and over,Both sexes,4435.1
2023,Essential hypertension and hypertensive renal disease,90 years and over,Both sexes,223.8
2023,Cerebrovascular diseases,90 years and over,Both sexes,1033.6
2023,Atherosclerosis,90 years and over,Both sexes,47.3
2023,Aortic aneurysm and dissection,90 years and over,Both sexes,63.9
2023,Chronic lower respiratory diseases,90 years and over,Both sexes,594.5
2023,Pneumoconioses and chemical effects,90 years and over,Both sexes,5.9
2023,Pneumonitis due to solids and liquids,90 years and over,Both sexes,238.7
2023,Malignant neoplasms,90 years and over,Males,3262.5
2023,Diabetes mellitus,90 years and over,Males,376.7
2023,Diseases of heart,90 years and over,Males,5137.4
2023,Essential hypertension and hypertensive renal disease,90 years and over,Males,191.9
2023,Cerebrovascular diseases,90 years and over,Males,1033.8
2023,Atherosclerosis,90 years and over,Males,55.7
2023,Aortic aneurysm and dissection,90 years and over,Males,93.7
2023,Chronic lower respiratory diseases,90 years and over,Males,765.0
2023,Pneumoconioses and chemical effects,90 years and over,Males,17.7
2023,Pneumonitis due to solids and liquids,90 years and over,Males,371.4
2023,Malignant neoplasms,90 years and over,Females,1927.8
2023,Diabetes mellitus,90 years and over,Females,290.7
2023,Diseases of heart,90 years and over,Females,4107.2
2023,Essential hypertension and hypertensive renal disease,90 years and over,Females,238.7
2023,Cerebrovascular diseases,90 years and over,Females,1033.5
2023,Atherosclerosis,90 years and over,Females,43.4
2023,Aortic aneurysm and dissection,90 years and over,Females,50.0
2023,Chronic lower respiratory diseases,90 years and over,Females,514.9
2023,Pneumoconioses and chemical effects,90 years and over,Females,0.4
2023,Pneumonitis due to solids and liquids,90 years and over,Females,176.7
2024,Malignant neoplasms,All ages,Both sexes,207.4
2024,Diabetes mellitus,All ages,Both sexes,16.7
2024,Diseases of heart,All ages,Both sexes,140.5
2024,Essential hypertension and hypertensive renal disease,All ages,Both sexes,4.5
2024,Cerebrovascular diseases,All ages,Both sexes,33.2
2024,Atherosclerosis,All ages,Both sexes,1.4
2024,Aortic aneurysm and dissection,All ages,Both sexes,3.8
2024,Chronic lower respiratory diseases,All ages,Both sexes,32.0
2024,Pneumoconioses and chemical effects,All ages,Both sexes,0.2
2024,Pneumonitis due to solids and liquids,All ages,Both sexes,5.6
2024,Malignant neoplasms,All ages,Males,219.8
2024,Diabetes mellitus,All ages,Males,19.1
2024,Diseases of heart,All ages,Males,156.3
2024,Essential hypertension and hypertensive renal disease,All ages,Males,3.3
2024,Cerebrovascular diseases,All ages,Males,30.6
2024,Atherosclerosis,All ages,Males,1.3
2024,Aortic aneurysm and dissection,All ages,Males,4.8
2024,Chronic lower respiratory diseases,All ages,Males,31.0
2024,Pneumoconioses and chemical effects,All ages,Males,0.5
2024,Pneumonitis due to solids and liquids,All ages,Males,6.6
2024,Malignant neoplasms,All ages,Females,195.1
2024,Diabetes mellitus,All ages,Females,14.2
2024,Diseases of heart,All ages,Females,124.8
2024,Essential hypertension and hypertensive renal disease,All ages,Females,5.7
2024,Cerebrovascular diseases,All ages,Females,35.7
2024,Atherosclerosis,All ages,Females,1.4
2024,Aortic aneurysm and dissection,All ages,Females,2.9
2024,Chronic lower respiratory diseases,All ages,Females,33.0
2024,Pneumoconioses and chemical effects,All ages,Females,0.0
2024,Pneumonitis due to solids and liquids,All ages,Females,4.7
2024,Malignant neoplasms,1 to 14 years,Both sexes,2.1
2024,Diabetes mellitus,1 to 14 years,Both sexes,0.1
2024,Diseases of heart,1 to 14 years,Both sexes,0.4
2024,Essential hypertension and hypertensive renal disease,1 to 14 years,Both sexes,0.0
2024,Cerebrovascular diseases,1 to 14 years,Both sexes,0.2
2024,Atherosclerosis,1 to 14 years,Both sexes,0.0
2024,Aortic aneurysm and dissection,1 to 14 years,Both sexes,0.0
2024,Chronic lower respiratory diseases,1 to 14 years,Both sexes,0.1
2024,Pneumoconioses and chemical effects,1 to 14 years,Both sexes,0.0
2024,Pneumonitis due to solids and liquids,1 to 14 years,Both sexes,0.0
2024,Malignant neoplasms,1 to 14 years,Males,2.2
2024,Diabetes mellitus,1 to 14 years,Males,0.1
2024,Diseases of heart,1 to 14 years,Males,0.4
2024,Essential hypertension and hypertensive renal disease,1 to 14 years,Males,0.0
2024,Cerebrovascular diseases,1 to 14 years,Males,0.2
2024,Atherosclerosis,1 to 14 years,Males,0.0
2024,Aortic aneurysm and dissection,1 to 14 years,Males,0.1
2024,Chronic lower respiratory diseases,1 to 14 years,Males,0.2
2024,Pneumoconioses and chemical effects,1 to 14 years,Males,0.0
2024,Pneumonitis due to solids and liquids,1 to 14 years,Males,0.0
2024,Malignant neoplasms,1 to 14 years,Females,1.9
2024,Diabetes mellitus,1 to 14 years,Females,0.1
2024,Diseases of heart,1 to 14 years,Females,0.5
2024,Essential hypertension and hypertensive renal disease,1 to 14 years,Females,0.0
2024,Cerebrovascular diseases,1 to 14 years,Females,0.1
2024,Atherosclerosis,1 to 14 years,Females,0.0
2024,Aortic aneurysm and dissection,1 to 14 years,Females,0.0
2024,Chronic lower respiratory diseases,1 to 14 years,Females,0.1
2024,Pneumoconioses and chemical effects,1 to 14 years,Females,0.0
2024,Pneumonitis due to solids and liquids,1 to 14 years,Females,0.0
2024,Malignant neoplasms,1 to 4 years,Both sexes,2.0
2024,Diabetes mellitus,1 to 4 years,Both sexes,0.0
2024,Diseases of heart,1 to 4 years,Both sexes,0.6
2024,Essential hypertension and hypertensive renal disease,1 to 4 years,Both sexes,0.0
2024,Cerebrovascular diseases,1 to 4 years,Both sexes,0.1
2024,Atherosclerosis,1 to 4 years,Both sexes,0.0
2024,Aortic aneurysm and dissection,1 to 4 years,Both sexes,0.0
2024,Chronic lower respiratory diseases,1 to 4 years,Both sexes,0.0
2024,Pneumoconioses and chemical effects,1 to 4 years,Both sexes,0.0
2024,Pneumonitis due to solids and liquids,1 to 4 years,Both sexes,0.0
2024,Malignant neoplasms,1 to 4 years,Males,2.7
2024,Diabetes mellitus,1 to 4 years,Males,0.0
2024,Diseases of heart,1 to 4 years,Males,0.3
2024,Essential hypertension and hypertensive renal disease,1 to 4 years,Males,0.0
2024,Cerebrovascular diseases,1 to 4 years,Males,0.3
2024,Atherosclerosis,1 to 4 years,Males,0.0
2024,Aortic aneurysm and dissection,1 to 4 years,Males,0.0
2024,Chronic lower respiratory diseases,1 to 4 years,Males,0.0
2024,Pneumoconioses and chemical effects,1 to 4 years,Males,0.0
2024,Pneumonitis due to solids and liquids,1 to 4 years,Males,0.0
2024,Malignant neoplasms,1 to 4 years,Females,1.4
2024,Diabetes mellitus,1 to 4 years,Females,0.0
2024,Diseases of heart,1 to 4 years,Females,0.9
2024,Essential hypertension and hypertensive renal disease,1 to 4 years,Females,0.0
2024,Cerebrovascular diseases,1 to 4 years,Females,0.0
2024,Atherosclerosis,1 to 4 years,Females,0.0
2024,Aortic aneurysm and dissection,1 to 4 years,Females,0.0
2024,Chronic lower respiratory diseases,1 to 4 years,Females,0.0
2024,Pneumoconioses and chemical effects,1 to 4 years,Females,0.0
2024,Pneumonitis due to solids and liquids,1 to 4 years,Females,0.0
2024,Malignant neoplasms,5 to 9 years,Both sexes,2.1
2024,Diabetes mellitus,5 to 9 years,Both sexes,0.0
2024,Diseases of heart,5 to 9 years,Both sexes,0.2
2024,Essential hypertension and hypertensive renal disease,5 to 9 years,Both sexes,0.0
2024,Cerebrovascular diseases,5 to 9 years,Both sexes,0.1
2024,Atherosclerosis,5 to 9 years,Both sexes,0.0
2024,Aortic aneurysm and dissection,5 to 9 years,Both sexes,0.0
2024,Chronic lower respiratory diseases,5 to 9 years,Both sexes,0.1
2024,Pneumoconioses and chemical effects,5 to 9 years,Both sexes,0.0
2024,Pneumonitis due to solids and liquids,5 to 9 years,Both sexes,0.0
2024,Malignant neoplasms,5 to 9 years,Males,2.1
2024,Diabetes mellitus,5 to 9 years,Males,0.0
2024,Diseases of heart,5 to 9 years,Males,0.2
2024,Essential hypertension and hypertensive renal disease,5 to 9 years,Males,0.0
2024,Cerebrovascular diseases,5 to 9 years,Males,0.1
2024,Atherosclerosis,5 to 9 years,Males,0.0
2024,Aortic aneurysm and dissection,5 to 9 years,Males,0.0
2024,Chronic lower respiratory diseases,5 to 9 years,Males,0.3
2024,Pneumoconioses and chemical effects,5 to 9 years,Males,0.0
2024,Pneumonitis due to solids and liquids,5 to 9 years,Males,0.0
2024,Malignant neoplasms,5 to 9 years,Females,2.1
2024,Diabetes mellitus,5 to 9 years,Females,0.1
2024,Diseases of heart,5 to 9 years,Females,0.3
2024,Essential hypertension and hypertensive renal disease,5 to 9 years,Females,0.0
2024,Cerebrovascular diseases,5 to 9 years,Females,0.1
2024,Atherosclerosis,5 to 9 years,Females,0.0
2024,Aortic aneurysm and dissection,5 to 9 years,Females,0.0
2024,Chronic lower respiratory diseases,5 to 9 years,Females,0.0
