Year,Series,Éléments,Catégories de données,Pilier,Value
2020,Inventaire des données ouvertes (ODIN),Options de téléchargement,Commerce international,,100.0
2020,Inventaire des données ouvertes (ODIN),Options de téléchargement,Balance des paiements,,100.0
2020,Inventaire des données ouvertes (ODIN),Options de téléchargement,Sous-score des statistiques économiques et financières,,100.0
2020,Inventaire des données ouvertes (ODIN),Options de téléchargement,Agriculture et utilisation des terres,,50.0
2020,Inventaire des données ouvertes (ODIN),Options de téléchargement,Utilisation des ressources,,50.0
2020,Inventaire des données ouvertes (ODIN),Options de téléchargement,Consommation d'énergie,,50.0
2020,Inventaire des données ouvertes (ODIN),Options de téléchargement,Pollution,,50.0
2020,Inventaire des données ouvertes (ODIN),Options de téléchargement,Environnement bâti,,100.0
2020,Inventaire des données ouvertes (ODIN),Options de téléchargement,Sous-score de l'environnement,,60.0
2020,Inventaire des données ouvertes (ODIN),Options de téléchargement,Toutes les catégories,,78.3
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Population et statistiques démographiques,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Établissements d'enseignement,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Résultats en matière d'éducation,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Établissements de soins de santé,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Résultats en matière de santé,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Santé reproductive,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Sécurité alimentaire et nutrition,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Statistiques sur le genre,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Criminalité et justice,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Pauvreté et revenus,,100.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Sous-score des statistiques sociales,,55.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Comptes nationaux,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Travail,,100.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Indices de prix,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Finances gouvernementales,,100.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Monnaie et banque,,100.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Commerce international,,100.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Balance des paiements,,100.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Sous-score des statistiques économiques et financières,,85.7
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Agriculture et utilisation des terres,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Utilisation des ressources,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Consommation d'énergie,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Pollution,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Environnement bâti,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Sous-score de l'environnement,,50.0
2022,Inventaire des données ouvertes (ODIN),Options de téléchargement,Toutes les catégories,,63.6
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Population et statistiques démographiques,,50.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Établissements d'enseignement,,50.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Résultats en matière d'éducation,,50.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Établissements de soins de santé,,50.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Résultats en matière de santé,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Santé reproductive,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Sécurité alimentaire et nutrition,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Statistiques sur le genre,,50.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Criminalité et justice,,50.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Pauvreté et revenus,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Sous-score des statistiques sociales,,70.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Comptes nationaux,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Travail,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Indices de prix,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Finances gouvernementales,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Monnaie et banque,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Commerce international,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Balance des paiements,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Sous-score des statistiques économiques et financières,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Agriculture et utilisation des terres,,50.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Utilisation des ressources,,50.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Consommation d'énergie,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Pollution,,50.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Environnement bâti,,100.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Sous-score de l'environnement,,70.0
2024,Inventaire des données ouvertes (ODIN),Options de téléchargement,Toutes les catégories,,80.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Population et statistiques démographiques,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Établissements d'enseignement,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Résultats en matière d'éducation,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Établissements de soins de santé,,0.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Résultats en matière de santé,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Santé reproductive,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Statistiques sur le genre,,50.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Pauvreté et revenus,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Sous-score des statistiques sociales,,81.3
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Comptes nationaux,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Travail,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Indices de prix,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Finances gouvernementales,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Monnaie et banque,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Commerce international,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Balance des paiements,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Sous-score des statistiques économiques et financières,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Agriculture et utilisation des terres,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Utilisation des ressources,,50.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Consommation d'énergie,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Pollution,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Environnement bâti,,100.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Sous-score de l'environnement,,90.0
2016,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Toutes les catégories,,90.4
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Population et statistiques démographiques,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Établissements d'enseignement,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Résultats en matière d'éducation,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Établissements de soins de santé,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Résultats en matière de santé,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Santé reproductive,,50.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Statistiques sur le genre,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Criminalité et justice,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Pauvreté et revenus,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Sous-score des statistiques sociales,,94.4
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Comptes nationaux,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Travail,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Indices de prix,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Finances gouvernementales,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Monnaie et banque,,50.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Commerce international,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Balance des paiements,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Sous-score des statistiques économiques et financières,,92.9
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Agriculture et utilisation des terres,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Utilisation des ressources,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Consommation d'énergie,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Pollution,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Environnement bâti,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Sous-score de l'environnement,,100.0
2017,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Toutes les catégories,,95.8
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Population et statistiques démographiques,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Établissements d'enseignement,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Résultats en matière d'éducation,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Établissements de soins de santé,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Résultats en matière de santé,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Santé reproductive,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Statistiques sur le genre,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Criminalité et justice,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Pauvreté et revenus,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Sous-score des statistiques sociales,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Comptes nationaux,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Travail,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Indices de prix,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Finances gouvernementales,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Monnaie et banque,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Commerce international,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Balance des paiements,,100.0
2018,Inventaire des données ouvertes (ODIN),Métadonnées disponibles,Sous-score des statistiques économiques et financières,,100.0
