Year,Status,Géographie,Sexe,Groupe d'âge,GeoCode,Value
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,20 à 24 ans,59,7
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,20 à 24 ans,59,5
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Yukon,Les deux sexes,15 à 24 ans,60,8
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Yukon,Les deux sexes,18 à 24 ans,60,9
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,15 à 19 ans,61,7
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,61,19
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,15 à 24 ans,61,18
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Femmes,15 à 24 ans,61,19
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,18 à 24 ans,61,27
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,18 à 24 ans,61,26
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Femmes,18 à 24 ans,61,28
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,20 à 24 ans,61,32
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,20 à 24 ans,61,30
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Femmes,20 à 24 ans,61,34
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,61,7
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,15 à 24 ans,61,10
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,18 à 24 ans,61,10
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,18 à 24 ans,61,14
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,20 à 24 ans,61,12
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,61,11
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,15 à 24 ans,61,8
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,18 à 24 ans,61,17
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,18 à 24 ans,61,12
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,20 à 24 ans,61,21
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Les deux sexes,15 à 19 ans,62,19
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Les deux sexes,15 à 24 ans,62,34
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Hommes,15 à 24 ans,62,36
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Femmes,15 à 24 ans,62,31
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Les deux sexes,18 à 24 ans,62,44
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Hommes,18 à 24 ans,62,46
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Femmes,18 à 24 ans,62,43
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Les deux sexes,20 à 24 ans,62,51
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Hommes,20 à 24 ans,62,53
2019,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Femmes,20 à 24 ans,62,50
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Les deux sexes,15 à 24 ans,62,9
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Hommes,15 à 24 ans,62,10
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Femmes,15 à 24 ans,62,8
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Les deux sexes,18 à 24 ans,62,12
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Hommes,18 à 24 ans,62,13
2019,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Les deux sexes,20 à 24 ans,62,13
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Hommes,15 à 19 ans,62,13
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Femmes,15 à 19 ans,62,14
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Les deux sexes,15 à 24 ans,62,25
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Hommes,15 à 24 ans,62,26
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Femmes,15 à 24 ans,62,24
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Les deux sexes,18 à 24 ans,62,32
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Hommes,18 à 24 ans,62,33
2019,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nunavut,Les deux sexes,20 à 24 ans,62,39
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,15 à 19 ans,,9
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,15 à 19 ans,,10
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,15 à 19 ans,,8
2020,,,,,,12
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,15 à 24 ans,,13
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,15 à 24 ans,,10
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,18 à 24 ans,,14
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,18 à 24 ans,,15
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,18 à 24 ans,,12
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,20 à 24 ans,,14
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,20 à 24 ans,,16
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,20 à 24 ans,,12
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,15 à 19 ans,,3
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,15 à 19 ans,,3
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,15 à 19 ans,,2
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,15 à 24 ans,,4
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,15 à 24 ans,,5
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,15 à 24 ans,,3
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,18 à 24 ans,,6
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,18 à 24 ans,,7
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,18 à 24 ans,,4
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,20 à 24 ans,,6
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,20 à 24 ans,,7
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,20 à 24 ans,,4
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,15 à 19 ans,,6
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,15 à 19 ans,,7
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,15 à 19 ans,,6
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,15 à 24 ans,,7
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,15 à 24 ans,,8
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,15 à 24 ans,,7
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,18 à 24 ans,,8
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,18 à 24 ans,,8
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,18 à 24 ans,,7
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Les deux sexes,20 à 24 ans,,8
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Hommes,20 à 24 ans,,9
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Canada,Femmes,20 à 24 ans,,8
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,15 à 19 ans,10,11
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,15 à 19 ans,10,14
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Femmes,15 à 19 ans,10,7
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,15 à 24 ans,10,16
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,15 à 24 ans,10,20
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Femmes,15 à 24 ans,10,11
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,18 à 24 ans,10,19
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,18 à 24 ans,10,24
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Femmes,18 à 24 ans,10,13
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,20 à 24 ans,10,21
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,20 à 24 ans,10,26
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Femmes,20 à 24 ans,10,15
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,15 à 19 ans,10,3
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,15 à 19 ans,10,4
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,15 à 24 ans,10,7
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,15 à 24 ans,10,11
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Femmes,15 à 24 ans,10,3
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,18 à 24 ans,10,9
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,18 à 24 ans,10,14
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Femmes,18 à 24 ans,10,4
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,20 à 24 ans,10,11
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,20 à 24 ans,10,16
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,15 à 19 ans,10,8
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,15 à 19 ans,10,10
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,15 à 24 ans,10,9
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,15 à 24 ans,10,10
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Femmes,15 à 24 ans,10,8
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,18 à 24 ans,10,10
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,18 à 24 ans,10,10
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Femmes,18 à 24 ans,10,10
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Les deux sexes,20 à 24 ans,10,10
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Hommes,20 à 24 ans,10,10
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Terre-Neuve-et-Labrador,Femmes,20 à 24 ans,10,11
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,15 à 19 ans,11,9
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,15 à 19 ans,11,11
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Femmes,15 à 19 ans,11,8
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,15 à 24 ans,11,11
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,15 à 24 ans,11,11
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Femmes,15 à 24 ans,11,11
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,18 à 24 ans,11,12
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,18 à 24 ans,11,13
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Femmes,18 à 24 ans,11,12
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,20 à 24 ans,11,13
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,20 à 24 ans,11,12
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Femmes,20 à 24 ans,11,14
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,15 à 24 ans,11,5
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,15 à 24 ans,11,4
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,18 à 24 ans,11,7
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,18 à 24 ans,11,6
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,20 à 24 ans,11,7
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,15 à 19 ans,11,6
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,15 à 19 ans,11,6
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,15 à 24 ans,11,6
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,15 à 24 ans,11,7
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Femmes,15 à 24 ans,11,5
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,18 à 24 ans,11,6
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,18 à 24 ans,11,7
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Femmes,18 à 24 ans,11,4
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,20 à 24 ans,11,6
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,20 à 24 ans,11,8
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 19 ans,12,7
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,15 à 19 ans,12,8
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,15 à 19 ans,12,6
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 24 ans,12,13
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,15 à 24 ans,12,15
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,15 à 24 ans,12,12
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,18 à 24 ans,12,16
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,18 à 24 ans,12,18
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,18 à 24 ans,12,15
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,20 à 24 ans,12,19
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,20 à 24 ans,12,20
2020,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,20 à 24 ans,12,18
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 19 ans,12,2
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 24 ans,12,5
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,15 à 24 ans,12,8
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,15 à 24 ans,12,3
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,18 à 24 ans,12,7
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,18 à 24 ans,12,10
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,18 à 24 ans,12,4
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,20 à 24 ans,12,8
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,20 à 24 ans,12,12
2020,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,20 à 24 ans,12,4
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 19 ans,12,5
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,15 à 19 ans,12,5
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 24 ans,12,8
2020,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,15 à 24 ans,12,7
