Year,Gender,Age group,Geography,GeoCode,Progress,Value
2020,Women+,15 to 24 years,Manitoba,46,14.2,14.2
2020,Women+,25 years and over,Manitoba,46,6.6,6.6
2020,Women+,25 to 44 years,Manitoba,46,6.9,6.9
2020,Women+,45 to 64 years,Manitoba,46,6.2,6.2
2020,Women+,45 years and over,Manitoba,46,6.2,6.2
2020,Women+,25 to 54 years,Manitoba,46,6.4,6.4
2020,Women+,55 years and over,Manitoba,46,7.0,7.0
2020,Women+,15 to 64 years,Manitoba,46,7.9,7.9
2020,Women+,15 to 19 years,Manitoba,46,19.4,19.4
2020,Women+,20 to 24 years,Manitoba,46,11.1,11.1
2020,Women+,25 to 29 years,Manitoba,46,8.0,8.0
2020,Women+,30 to 34 years,Manitoba,46,6.9,6.9
2020,Women+,35 to 39 years,Manitoba,46,7.5,7.5
2020,Women+,40 to 44 years,Manitoba,46,5.8,5.8
2020,Women+,45 to 49 years,Manitoba,46,5.9,5.9
2020,Women+,50 to 54 years,Manitoba,46,4.6,4.6
2020,Women+,55 to 59 years,Manitoba,46,7.3,7.3
2020,Women+,60 to 64 years,Manitoba,46,7.0,7.0
2020,Women+,65 years and over,Manitoba,46,6.1,6.1
2020,Women+,65 to 69 years,Manitoba,46,,
2020,Women+,70 years and over,Manitoba,46,,
2020,Total - Gender,15 years and over,Saskatchewan,47,8.3,8.3
2020,Total - Gender,15 to 24 years,Saskatchewan,47,17.5,17.5
2020,Total - Gender,25 years and over,Saskatchewan,47,6.8,6.8
2020,Total - Gender,25 to 44 years,Saskatchewan,47,7.6,7.6
2020,Total - Gender,45 to 64 years,Saskatchewan,47,6.1,6.1
2020,Total - Gender,45 years and over,Saskatchewan,47,6.0,6.0
2020,Total - Gender,25 to 54 years,Saskatchewan,47,7.0,7.0
2020,Total - Gender,55 years and over,Saskatchewan,47,6.3,6.3
2020,Total - Gender,15 to 64 years,Saskatchewan,47,8.5,8.5
2020,Total - Gender,15 to 19 years,Saskatchewan,47,23.1,23.1
2020,Total - Gender,20 to 24 years,Saskatchewan,47,14.3,14.3
2020,Total - Gender,25 to 29 years,Saskatchewan,47,9.5,9.5
2020,Total - Gender,30 to 34 years,Saskatchewan,47,8.5,8.5
2020,Total - Gender,35 to 39 years,Saskatchewan,47,6.5,6.5
2020,Total - Gender,40 to 44 years,Saskatchewan,47,5.8,5.8
2020,Total - Gender,45 to 49 years,Saskatchewan,47,5.6,5.6
2020,Total - Gender,50 to 54 years,Saskatchewan,47,5.8,5.8
2020,Total - Gender,55 to 59 years,Saskatchewan,47,5.6,5.6
2020,Total - Gender,60 to 64 years,Saskatchewan,47,7.8,7.8
2020,Total - Gender,65 years and over,Saskatchewan,47,5.5,5.5
2020,Total - Gender,65 to 69 years,Saskatchewan,47,6.3,6.3
2020,Total - Gender,70 years and over,Saskatchewan,47,4.5,4.5
2020,Men+,15 years and over,Saskatchewan,47,8.7,8.7
2020,Men+,15 to 24 years,Saskatchewan,47,19.0,19.0
2020,Men+,25 years and over,Saskatchewan,47,7.2,7.2
2020,Men+,25 to 44 years,Saskatchewan,47,8.2,8.2
2020,Men+,45 to 64 years,Saskatchewan,47,6.4,6.4
2020,Men+,45 years and over,Saskatchewan,47,6.1,6.1
2020,Men+,25 to 54 years,Saskatchewan,47,7.5,7.5
2020,Men+,55 years and over,Saskatchewan,47,6.1,6.1
2020,Men+,15 to 64 years,Saskatchewan,47,9.0,9.0
2020,Men+,15 to 19 years,Saskatchewan,47,24.7,24.7
2020,Men+,20 to 24 years,Saskatchewan,47,15.5,15.5
2020,Men+,25 to 29 years,Saskatchewan,47,10.5,10.5
2020,Men+,30 to 34 years,Saskatchewan,47,8.2,8.2
2020,Men+,35 to 39 years,Saskatchewan,47,7.6,7.6
2020,Men+,40 to 44 years,Saskatchewan,47,6.4,6.4
2020,Men+,45 to 49 years,Saskatchewan,47,6.0,6.0
2020,Men+,50 to 54 years,Saskatchewan,47,6.0,6.0
2020,Men+,55 to 59 years,Saskatchewan,47,5.3,5.3
2020,Men+,60 to 64 years,Saskatchewan,47,8.4,8.4
2020,Men+,65 years and over,Saskatchewan,47,4.8,4.8
2020,Men+,65 to 69 years,Saskatchewan,47,,
2020,Men+,70 years and over,Saskatchewan,47,,
2020,Women+,15 years and over,Saskatchewan,47,7.8,7.8
2020,Women+,15 to 24 years,Saskatchewan,47,16.0,16.0
2020,Women+,25 years and over,Saskatchewan,47,6.4,6.4
2020,Women+,25 to 44 years,Saskatchewan,47,6.9,6.9
2020,Women+,45 to 64 years,Saskatchewan,47,5.8,5.8
2020,Women+,45 years and over,Saskatchewan,47,5.8,5.8
2020,Women+,25 to 54 years,Saskatchewan,47,6.5,6.5
2020,Women+,55 years and over,Saskatchewan,47,6.3,6.3
2020,Women+,15 to 64 years,Saskatchewan,47,7.9,7.9
2020,Women+,15 to 19 years,Saskatchewan,47,21.4,21.4
2020,Women+,20 to 24 years,Saskatchewan,47,12.6,12.6
2020,Women+,25 to 29 years,Saskatchewan,47,8.4,8.4
2020,Women+,30 to 34 years,Saskatchewan,47,9.1,9.1
2020,Women+,35 to 39 years,Saskatchewan,47,5.6,5.6
2020,Women+,40 to 44 years,Saskatchewan,47,5.2,5.2
2020,Women+,45 to 49 years,Saskatchewan,47,5.2,5.2
2020,Women+,50 to 54 years,Saskatchewan,47,5.3,5.3
2020,Women+,55 to 59 years,Saskatchewan,47,6.0,6.0
2020,Women+,60 to 64 years,Saskatchewan,47,6.6,6.6
2020,Women+,65 years and over,Saskatchewan,47,6.8,6.8
2020,Women+,65 to 69 years,Saskatchewan,47,,
2020,Women+,70 years and over,Saskatchewan,47,,
2020,Total - Gender,15 years and over,Alberta,48,11.4,11.4
2020,Total - Gender,15 to 24 years,Alberta,48,24.4,24.4
2020,Total - Gender,25 years and over,Alberta,48,9.4,9.4
2020,Total - Gender,25 to 44 years,Alberta,48,9.5,9.5
2020,Total - Gender,45 to 64 years,Alberta,48,9.4,9.4
2020,Total - Gender,45 years and over,Alberta,48,9.2,9.2
2020,Total - Gender,25 to 54 years,Alberta,48,9.1,9.1
2020,Total - Gender,55 years and over,Alberta,48,10.3,10.3
2020,Total - Gender,15 to 64 years,Alberta,48,11.6,11.6
2020,Total - Gender,15 to 19 years,Alberta,48,29.8,29.8
2020,Total - Gender,20 to 24 years,Alberta,48,21.3,21.3
2020,Total - Gender,25 to 29 years,Alberta,48,12.1,12.1
2020,Total - Gender,30 to 34 years,Alberta,48,9.1,9.1
2020,Total - Gender,35 to 39 years,Alberta,48,9.2,9.2
2020,Total - Gender,40 to 44 years,Alberta,48,7.9,7.9
2020,Total - Gender,45 to 49 years,Alberta,48,7.5,7.5
2020,Total - Gender,50 to 54 years,Alberta,48,8.7,8.7
2020,Total - Gender,55 to 59 years,Alberta,48,11.1,11.1
2020,Total - Gender,60 to 64 years,Alberta,48,11.1,11.1
2020,Total - Gender,65 years and over,Alberta,48,7.4,7.4
2020,Total - Gender,65 to 69 years,Alberta,48,9.8,9.8
2020,Total - Gender,70 years and over,Alberta,48,3.8,3.8
2020,Men+,15 years and over,Alberta,48,11.6,11.6
2020,Men+,15 to 24 years,Alberta,48,24.0,24.0
2020,Men+,25 years and over,Alberta,48,9.8,9.8
2020,Men+,25 to 44 years,Alberta,48,10.1,10.1
2020,Men+,45 to 64 years,Alberta,48,9.6,9.6
2020,Men+,45 years and over,Alberta,48,9.5,9.5
2020,Men+,25 to 54 years,Alberta,48,9.5,9.5
2020,Men+,55 years and over,Alberta,48,10.7,10.7
2020,Men+,15 to 64 years,Alberta,48,11.8,11.8
2020,Men+,15 to 19 years,Alberta,48,30.1,30.1
2020,Men+,20 to 24 years,Alberta,48,20.8,20.8
2020,Men+,25 to 29 years,Alberta,48,14.0,14.0
2020,Men+,30 to 34 years,Alberta,48,9.2,9.2
2020,Men+,35 to 39 years,Alberta,48,9.0,9.0
2020,Men+,40 to 44 years,Alberta,48,8.7,8.7
2020,Men+,45 to 49 years,Alberta,48,7.0,7.0
2020,Men+,50 to 54 years,Alberta,48,9.2,9.2
2020,Men+,55 to 59 years,Alberta,48,11.9,11.9
2020,Men+,60 to 64 years,Alberta,48,10.8,10.8
2020,Men+,65 years and over,Alberta,48,8.4,8.4
2020,Men+,65 to 69 years,Alberta,48,10.8,10.8
2020,Men+,70 years and over,Alberta,48,,
2020,Women+,15 years and over,Alberta,48,11.1,11.1
2020,Women+,15 to 24 years,Alberta,48,24.9,24.9
2020,Women+,25 years and over,Alberta,48,8.9,8.9
2020,Women+,25 to 44 years,Alberta,48,8.9,8.9
2020,Women+,45 to 64 years,Alberta,48,9.2,9.2
2020,Women+,45 years and over,Alberta,48,8.9,8.9
2020,Women+,25 to 54 years,Alberta,48,8.7,8.7
2020,Women+,55 years and over,Alberta,48,9.8,9.8
2020,Women+,15 to 64 years,Alberta,48,11.3,11.3
2020,Women+,15 to 19 years,Alberta,48,29.6,29.6
2020,Women+,20 to 24 years,Alberta,48,21.8,21.8
2020,Women+,25 to 29 years,Alberta,48,10.1,10.1
2020,Women+,30 to 34 years,Alberta,48,8.9,8.9
2020,Women+,35 to 39 years,Alberta,48,9.6,9.6
2020,Women+,40 to 44 years,Alberta,48,7.2,7.2
2020,Women+,45 to 49 years,Alberta,48,8.1,8.1
2020,Women+,50 to 54 years,Alberta,48,8.0,8.0
2020,Women+,55 to 59 years,Alberta,48,10.1,10.1
2020,Women+,60 to 64 years,Alberta,48,11.4,11.4
2020,Women+,65 years and over,Alberta,48,5.7,5.7
2020,Women+,65 to 69 years,Alberta,48,7.9,7.9
2020,Women+,70 years and over,Alberta,48,,
2020,Total - Gender,15 years and over,British Columbia,59,9.1,9.1
2020,Total - Gender,15 to 24 years,British Columbia,59,18.9,18.9
2020,Total - Gender,25 years and over,British Columbia,59,7.6,7.6
2020,Total - Gender,25 to 44 years,British Columbia,59,8.1,8.1
2020,Total - Gender,45 to 64 years,British Columbia,59,7.1,7.1
2020,Total - Gender,45 years and over,British Columbia,59,7.1,7.1
2020,Total - Gender,25 to 54 years,British Columbia,59,7.6,7.6
2020,Total - Gender,55 years and over,British Columbia,59,7.6,7.6
2020,Total - Gender,15 to 64 years,British Columbia,59,9.2,9.2
2020,Total - Gender,15 to 19 years,British Columbia,59,21.9,21.9
2020,Total - Gender,20 to 24 years,British Columbia,59,17.3,17.3
2020,Total - Gender,25 to 29 years,British Columbia,59,10.9,10.9
2020,Total - Gender,30 to 34 years,British Columbia,59,7.5,7.5
2020,Total - Gender,35 to 39 years,British Columbia,59,7.5,7.5
2020,Total - Gender,40 to 44 years,British Columbia,59,6.1,6.1
2020,Total - Gender,45 to 49 years,British Columbia,59,6.6,6.6
2020,Total - Gender,50 to 54 years,British Columbia,59,6.7,6.7
2020,Total - Gender,55 to 59 years,British Columbia,59,7.3,7.3
2020,Total - Gender,60 to 64 years,British Columbia,59,8.0,8.0
2020,Total - Gender,65 years and over,British Columbia,59,7.5,7.5
2020,Total - Gender,65 to 69 years,British Columbia,59,8.9,8.9
2020,Total - Gender,70 years and over,British Columbia,59,5.2,5.2
2020,Men+,15 years and over,British Columbia,59,9.2,9.2
2020,Men+,15 to 24 years,British Columbia,59,19.4,19.4
2020,Men+,25 years and over,British Columbia,59,7.6,7.6
2020,Men+,25 to 44 years,British Columbia,59,8.1,8.1
2020,Men+,45 to 64 years,British Columbia,59,7.0,7.0
2020,Men+,45 years and over,British Columbia,59,7.1,7.1
2020,Men+,25 to 54 years,British Columbia,59,7.6,7.6
2020,Men+,55 years and over,British Columbia,59,7.7,7.7
2020,Men+,15 to 64 years,British Columbia,59,9.3,9.3
2020,Men+,15 to 19 years,British Columbia,59,23.0,23.0
2020,Men+,20 to 24 years,British Columbia,59,17.6,17.6
2020,Men+,25 to 29 years,British Columbia,59,12.7,12.7
2020,Men+,30 to 34 years,British Columbia,59,6.7,6.7
2020,Men+,35 to 39 years,British Columbia,59,6.9,6.9
2020,Men+,40 to 44 years,British Columbia,59,5.9,5.9
2020,Men+,45 to 49 years,British Columbia,59,5.8,5.8
2020,Men+,50 to 54 years,British Columbia,59,7.0,7.0
2020,Men+,55 to 59 years,British Columbia,59,6.9,6.9
2020,Men+,60 to 64 years,British Columbia,59,8.9,8.9
2020,Men+,65 years and over,British Columbia,59,7.8,7.8
2020,Men+,65 to 69 years,British Columbia,59,9.8,9.8
2020,Men+,70 years and over,British Columbia,59,,
2020,Women+,15 years and over,British Columbia,59,9.1,9.1
2020,Women+,15 to 24 years,British Columbia,59,18.3,18.3
2020,Women+,25 years and over,British Columbia,59,7.6,7.6
2020,Women+,25 to 44 years,British Columbia,59,8.0,8.0
2020,Women+,45 to 64 years,British Columbia,59,7.1,7.1
2020,Women+,45 years and over,British Columbia,59,7.1,7.1
2020,Women+,25 to 54 years,British Columbia,59,7.7,7.7
2020,Women+,55 years and over,British Columbia,59,7.4,7.4
2020,Women+,15 to 64 years,British Columbia,59,9.2,9.2
2020,Women+,15 to 19 years,British Columbia,59,20.7,20.7
2020,Women+,20 to 24 years,British Columbia,59,17.0,17.0
2020,Women+,25 to 29 years,British Columbia,59,8.9,8.9
2020,Women+,30 to 34 years,British Columbia,59,8.5,8.5
2020,Women+,35 to 39 years,British Columbia,59,8.2,8.2
2020,Women+,40 to 44 years,British Columbia,59,6.4,6.4
2020,Women+,45 to 49 years,British Columbia,59,7.3,7.3
2020,Women+,50 to 54 years,British Columbia,59,6.4,6.4
2020,Women+,55 to 59 years,British Columbia,59,7.8,7.8
2020,Women+,60 to 64 years,British Columbia,59,7.0,7.0
2020,Women+,65 years and over,British Columbia,59,7.2,7.2
2020,Women+,65 to 69 years,British Columbia,59,7.7,7.7
2020,Women+,70 years and over,British Columbia,59,,
2021,Total - Gender,15 to 24 years,Canada,,13.5,13.5
2021,Total - Gender,25 years and over,Canada,,6.6,6.6
2021,Total - Gender,25 to 44 years,Canada,,6.5,6.5
2021,Total - Gender,45 to 64 years,Canada,,6.5,6.5
2021,Total - Gender,45 years and over,Canada,,6.7,6.7
2021,Total - Gender,25 to 54 years,Canada,,6.2,6.2
2021,Total - Gender,55 years and over,Canada,,7.6,7.6
2021,Total - Gender,15 to 64 years,Canada,,7.5,7.5
2021,Total - Gender,15 to 19 years,Canada,,16.0,16.0
2021,Total - Gender,20 to 24 years,Canada,,12.1,12.1
2021,Total - Gender,25 to 29 years,Canada,,8.1,8.1
2021,Total - Gender,30 to 34 years,Canada,,6.1,6.1
2021,Total - Gender,35 to 39 years,Canada,,6.2,6.2
2021,Total - Gender,40 to 44 years,Canada,,5.5,5.5
2021,Total - Gender,45 to 49 years,Canada,,5.6,5.6
2021,Total - Gender,50 to 54 years,Canada,,5.8,5.8
2021,Total - Gender,55 to 59 years,Canada,,6.8,6.8
2021,Total - Gender,60 to 64 years,Canada,,8.4,8.4
2021,Total - Gender,65 years and over,Canada,,8.1,8.1
2021,Total - Gender,65 to 69 years,Canada,,9.0,9.0
2021,Total - Gender,70 years and over,Canada,,6.3,6.3
2021,Men+,15 years and over,Canada,,7.7,7.7
2021,Men+,15 to 24 years,Canada,,14.5,14.5
2021,Men+,25 years and over,Canada,,6.6,6.6
2021,Men+,25 to 44 years,Canada,,6.7,6.7
2021,Men+,45 to 64 years,Canada,,6.4,6.4
2021,Men+,45 years and over,Canada,,6.6,6.6
2021,Men+,25 to 54 years,Canada,,6.3,6.3
2021,Men+,55 years and over,Canada,,7.4,7.4
2021,Men+,15 to 64 years,Canada,,7.7,7.7
2021,Men+,15 to 19 years,Canada,,16.6,16.6
2021,Men+,20 to 24 years,Canada,,13.4,13.4
2021,Men+,25 to 29 years,Canada,,8.6,8.6
2021,Men+,30 to 34 years,Canada,,6.4,6.4
2021,Men+,35 to 39 years,Canada,,5.9,5.9
2021,Men+,40 to 44 years,Canada,,5.6,5.6
2021,Men+,45 to 49 years,Canada,,5.5,5.5
2021,Men+,50 to 54 years,Canada,,5.8,5.8
2021,Men+,55 to 59 years,Canada,,6.6,6.6
2021,Men+,60 to 64 years,Canada,,8.1,8.1
2021,Men+,65 years and over,Canada,,8.1,8.1
2021,Men+,65 to 69 years,Canada,,9.2,9.2
2021,Men+,70 years and over,Canada,,6.5,6.5
2021,Women+,15 years and over,Canada,,7.3,7.3
2021,Women+,15 to 24 years,Canada,,12.4,12.4
2021,Women+,25 years and over,Canada,,6.5,6.5
2021,Women+,25 to 44 years,Canada,,6.2,6.2
2021,Women+,45 to 64 years,Canada,,6.6,6.6
2021,Women+,45 years and over,Canada,,6.8,6.8
2021,Women+,25 to 54 years,Canada,,6.1,6.1
2021,Women+,55 years and over,Canada,,7.8,7.8
2021,Women+,15 to 64 years,Canada,,7.3,7.3
2021,Women+,15 to 19 years,Canada,,15.4,15.4
2021,Women+,20 to 24 years,Canada,,10.7,10.7
2021,Women+,25 to 29 years,Canada,,7.4,7.4
2021,Women+,30 to 34 years,Canada,,5.7,5.7
2021,Women+,35 to 39 years,Canada,,6.4,6.4
2021,Women+,40 to 44 years,Canada,,5.3,5.3
2021,Women+,45 to 49 years,Canada,,5.8,5.8
2021,Women+,50 to 54 years,Canada,,5.7,5.7
2021,Women+,55 to 59 years,Canada,,7.0,7.0
2021,Women+,60 to 64 years,Canada,,8.9,8.9
2021,Women+,65 years and over,Canada,,8.0,8.0
2021,Women+,65 to 69 years,Canada,,8.8,8.8
2021,Women+,70 years and over,Canada,,6.1,6.1
2021,Total - Gender,15 years and over,Newfoundland and Labrador,10,13.0,13.0
2021,Total - Gender,15 to 24 years,Newfoundland and Labrador,10,18.3,18.3
2021,Total - Gender,25 years and over,Newfoundland and Labrador,10,12.2,12.2
2021,Total - Gender,25 to 44 years,Newfoundland and Labrador,10,10.5,10.5
2021,Total - Gender,45 to 64 years,Newfoundland and Labrador,10,13.5,13.5
2021,Total - Gender,45 years and over,Newfoundland and Labrador,10,13.6,13.6
2021,Total - Gender,25 to 54 years,Newfoundland and Labrador,10,10.5,10.5
2021,Total - Gender,55 years and over,Newfoundland and Labrador,10,16.7,16.7
2021,Total - Gender,15 to 64 years,Newfoundland and Labrador,10,12.9,12.9
2021,Total - Gender,15 to 19 years,Newfoundland and Labrador,10,19.4,19.4
2021,Total - Gender,20 to 24 years,Newfoundland and Labrador,10,17.7,17.7
2021,Total - Gender,25 to 29 years,Newfoundland and Labrador,10,12.1,12.1
2021,Total - Gender,30 to 34 years,Newfoundland and Labrador,10,11.6,11.6
2021,Total - Gender,35 to 39 years,Newfoundland and Labrador,10,8.9,8.9
2021,Total - Gender,40 to 44 years,Newfoundland and Labrador,10,9.8,9.8
2021,Total - Gender,45 to 49 years,Newfoundland and Labrador,10,9.8,9.8
2021,Total - Gender,50 to 54 years,Newfoundland and Labrador,10,10.9,10.9
2021,Total - Gender,55 to 59 years,Newfoundland and Labrador,10,14.5,14.5
2021,Total - Gender,60 to 64 years,Newfoundland and Labrador,10,20.8,20.8
2021,Total - Gender,65 years and over,Newfoundland and Labrador,10,14.8,14.8
2021,Total - Gender,65 to 69 years,Newfoundland and Labrador,10,18.6,18.6
2021,Total - Gender,70 years and over,Newfoundland and Labrador,10,,
2021,Men+,15 years and over,Newfoundland and Labrador,10,16.1,16.1
2021,Men+,15 to 24 years,Newfoundland and Labrador,10,21.6,21.6
2021,Men+,25 years and over,Newfoundland and Labrador,10,15.2,15.2
2021,Men+,25 to 44 years,Newfoundland and Labrador,10,13.7,13.7
2021,Men+,45 to 64 years,Newfoundland and Labrador,10,16.2,16.2
2021,Men+,45 years and over,Newfoundland and Labrador,10,16.4,16.4
2021,Men+,25 to 54 years,Newfoundland and Labrador,10,13.4,13.4
2021,Men+,55 years and over,Newfoundland and Labrador,10,19.5,19.5
2021,Men+,15 to 64 years,Newfoundland and Labrador,10,15.9,15.9
2021,Men+,15 to 19 years,Newfoundland and Labrador,10,23.0,23.0
2021,Men+,20 to 24 years,Newfoundland and Labrador,10,20.0,20.0
2021,Men+,25 to 29 years,Newfoundland and Labrador,10,16.0,16.0
2021,Men+,30 to 34 years,Newfoundland and Labrador,10,16.4,16.4
2021,Men+,35 to 39 years,Newfoundland and Labrador,10,10.8,10.8
2021,Men+,40 to 44 years,Newfoundland and Labrador,10,12.5,12.5
2021,Men+,45 to 49 years,Newfoundland and Labrador,10,13.8,13.8
2021,Men+,50 to 54 years,Newfoundland and Labrador,10,12.3,12.3
2021,Men+,55 to 59 years,Newfoundland and Labrador,10,17.6,17.6
2021,Men+,60 to 64 years,Newfoundland and Labrador,10,23.2,23.2
2021,Men+,65 years and over,Newfoundland and Labrador,10,,
2021,Men+,65 to 69 years,Newfoundland and Labrador,10,,
2021,Men+,70 years and over,Newfoundland and Labrador,10,,
2021,Women+,15 years and over,Newfoundland and Labrador,10,9.7,9.7
2021,Women+,15 to 24 years,Newfoundland and Labrador,10,14.7,14.7
2021,Women+,25 years and over,Newfoundland and Labrador,10,8.9,8.9
2021,Women+,25 to 44 years,Newfoundland and Labrador,10,7.3,7.3
2021,Women+,45 to 64 years,Newfoundland and Labrador,10,10.5,10.5
2021,Women+,45 years and over,Newfoundland and Labrador,10,10.5,10.5
2021,Women+,25 to 54 years,Newfoundland and Labrador,10,7.5,7.5
2021,Women+,55 years and over,Newfoundland and Labrador,10,13.1,13.1
2021,Women+,15 to 64 years,Newfoundland and Labrador,10,9.6,9.6
2021,Women+,15 to 19 years,Newfoundland and Labrador,10,14.3,14.3
2021,Women+,20 to 24 years,Newfoundland and Labrador,10,14.0,14.0
2021,Women+,25 to 29 years,Newfoundland and Labrador,10,7.6,7.6
2021,Women+,30 to 34 years,Newfoundland and Labrador,10,6.6,6.6
2021,Women+,35 to 39 years,Newfoundland and Labrador,10,7.1,7.1
2021,Women+,40 to 44 years,Newfoundland and Labrador,10,7.0,7.0
2021,Women+,45 to 49 years,Newfoundland and Labrador,10,6.6,6.6
2021,Women+,50 to 54 years,Newfoundland and Labrador,10,9.4,9.4
2021,Women+,55 to 59 years,Newfoundland and Labrador,10,10.8,10.8
2021,Women+,60 to 64 years,Newfoundland and Labrador,10,17.8,17.8
2021,Women+,65 years and over,Newfoundland and Labrador,10,,
2021,Women+,65 to 69 years,Newfoundland and Labrador,10,,
2021,Women+,70 years and over,Newfoundland and Labrador,10,,
2021,Total - Gender,15 years and over,Prince Edward Island,11,9.8,9.8
2021,Total - Gender,15 to 24 years,Prince Edward Island,11,14.1,14.1
2021,Total - Gender,25 years and over,Prince Edward Island,11,9.1,9.1
2021,Total - Gender,25 to 44 years,Prince Edward Island,11,8.3,8.3
2021,Total - Gender,45 to 64 years,Prince Edward Island,11,9.4,9.4
2021,Total - Gender,45 years and over,Prince Edward Island,11,9.8,9.8
2021,Total - Gender,25 to 54 years,Prince Edward Island,11,8.4,8.4
2021,Total - Gender,55 years and over,Prince Edward Island,11,10.5,10.5
2021,Total - Gender,15 to 64 years,Prince Edward Island,11,9.6,9.6
2021,Total - Gender,15 to 19 years,Prince Edward Island,11,16.7,16.7
2021,Total - Gender,20 to 24 years,Prince Edward Island,11,12.8,12.8
2021,Total - Gender,25 to 29 years,Prince Edward Island,11,8.9,8.9
2021,Total - Gender,30 to 34 years,Prince Edward Island,11,7.9,7.9
2021,Total - Gender,35 to 39 years,Prince Edward Island,11,8.2,8.2
2021,Total - Gender,40 to 44 years,Prince Edward Island,11,8.2,8.2
2021,Total - Gender,45 to 49 years,Prince Edward Island,11,8.1,8.1
2021,Total - Gender,50 to 54 years,Prince Edward Island,11,9.9,9.9
2021,Total - Gender,55 to 59 years,Prince Edward Island,11,8.7,8.7
2021,Total - Gender,60 to 64 years,Prince Edward Island,11,11.3,11.3
2021,Total - Gender,65 years and over,Prince Edward Island,11,12.3,12.3
2021,Total - Gender,65 to 69 years,Prince Edward Island,11,14.7,14.7
2021,Total - Gender,70 years and over,Prince Edward Island,11,8.7,8.7
2021,Men+,15 years and over,Prince Edward Island,11,11.0,11.0
2021,Men+,15 to 24 years,Prince Edward Island,11,16.2,16.2
2021,Men+,25 years and over,Prince Edward Island,11,10.0,10.0
2021,Men+,25 to 44 years,Prince Edward Island,11,9.1,9.1
2021,Men+,45 to 64 years,Prince Edward Island,11,10.8,10.8
2021,Men+,45 years and over,Prince Edward Island,11,11.2,11.2
2021,Men+,25 to 54 years,Prince Edward Island,11,9.8,9.8
2021,Men+,55 years and over,Prince Edward Island,11,10.4,10.4
2021,Men+,15 to 64 years,Prince Edward Island,11,11.1,11.1
2021,Men+,15 to 19 years,Prince Edward Island,11,16.7,16.7
2021,Men+,20 to 24 years,Prince Edward Island,11,16.0,16.0
2021,Men+,25 to 29 years,Prince Edward Island,11,10.6,10.6
2021,Men+,30 to 34 years,Prince Edward Island,11,6.8,6.8
2021,Men+,35 to 39 years,Prince Edward Island,11,9.3,9.3
2021,Men+,40 to 44 years,Prince Edward Island,11,9.8,9.8
